"region","c_price","discount_rate","allow_eor","early_adoption","plant_mw_th","technology","area_best_km2","area_viable_km2","biomass_processed_yr_mg","npv_min","npv_max","npv_mean","mean_co2_transport_distance_km","mean_biomass_transport_distance_km","mean_capital_cost_mg","mean_om_cost_mg","mean_biomass_cost_mg","mean_co2_transport_cost_mg","mean_net_cdr","mean_carbon_removal_revenue_mg","mean_electricity_production_mwh","mean_electricity_revenue_mg","mean_agronomic_revenue_mg","mean_lcoe_usd_mwh","mean_cost_of_co2_avoided","mean_abatement_efficiency","mean_total_capex_m"
"Europe",50,0.08,FALSE,FALSE,250,"BEBCS",14958.1070520223,NA,NA,-80.9332087554594,-56.6527969231741,-69.9025534421914,NA,111.158776169319,81.1633784450883,19.1521486030496,81.6898164253978,0,0.681776250334514,34.0888125167257,0.75264329023612,31.7380878363205,46.275889678298,180.337027588005,266.97547060798,1.20821650730692,358.74274277852
"India",50,0.08,FALSE,FALSE,250,"BES",2689462.54522082,1373015.55192263,110598383.328442,-85.0704852081662,22.3844532379888,-2.40275249160261,NA,47.1393313891265,52.1253774989087,2.50201811994762,48.3981494449337,0,0.846166894809538,42.3083447404768,1.472501178,58.3144478317053,NA,69.9663583316947,121.782163545904,0,211.424031218349
"India",50,0.08,FALSE,FALSE,250,"BECCS",140236.648125572,114921.802836907,7843060.86087385,-23.8309985760458,40.3821727777581,13.0929955501966,237.486543556529,38.6120048304874,66.2237383946958,3.31118691973479,43.8419713730373,46.3434073565471,2.37429423893551,118.714711946775,1.3743344328,54.0985876474371,NA,116.216475576915,67.271248553615,1.4989231306411,268.607929679724
"India",50,0.08,FALSE,FALSE,250,"BEBCS",79859.9779802927,14547.9150676268,947714.832383331,-41.254525772746,11.9345319338158,-23.9361924448219,NA,98.3307973845865,81.1633784450883,19.1521486030496,76.0093706450323,0,1.04536867893228,52.268433946614,0.75264329023612,29.5423421921894,70.5779291095451,140.50077899512,168.772986583879,2.00922592846554,358.74274277852
"US",100,0.08,FALSE,FALSE,250,"BES",659686.778671585,NA,NA,-137.338311775826,-10.6649248465584,-68.5512739751135,NA,260.501202798827,52.1253774989087,2.50201811994762,139.135180419824,0,0.496350506270541,49.6350506270541,1.472501178,75.576251436511,NA,131.587382702033,486.478357852333,0,211.424031218349
"US",100,0.08,FALSE,FALSE,250,"BECCS",2199306.76662422,1160986.43632431,6067556.85176041,-89.3399392307082,90.0735524658814,2.15891731536715,524.325760084753,195.280899420555,66.2237383946958,3.31118691973479,129.352134913084,76.7482468241179,2.10803778837638,210.803778837639,1.3743344328,66.9904455293611,NA,200.559121908971,131.877844945301,1.3308319371063,268.607929679724
"US",100,0.08,FALSE,FALSE,250,"BEBCS",1254447.8364809,NA,NA,-136.929257295872,-17.2988078661887,-65.2671013207972,NA,256.520683591465,81.1633784450883,19.1521486030496,138.53810253872,0,0.916218438965304,91.6218438965301,0.75264329023612,35.9258632627376,46.0388211067928,256.183521438921,262.317887722391,1.51135199349709,358.74274277852
"China",100,0.08,FALSE,FALSE,250,"BES",1206145.44302322,667964.7383066,51085365.6150002,-66.4457606056293,21.7191821987124,-1.32648133153771,NA,67.8160558202725,52.1253774989087,2.50201811994762,50.1724083730407,0,0.561966908973367,56.1966908973364,1.472501178,47.2766317630156,NA,71.1712870303028,186.677865576192,0,211.424031218349
"China",100,0.08,FALSE,FALSE,250,"BECCS",675639.206980153,675237.167403418,69607974.1001938,-3.74103898605253,129.311383787241,74.4747231819855,506.331940300805,30.197168478153,66.2237383946958,3.31118691973479,44.529575271723,74.7703965586285,2.11181223007055,211.181223007056,1.3743344328,52.1283973197142,NA,137.40097943996,89.419842624335,1.33321479171121,268.607929679724
"China",100,0.08,FALSE,FALSE,250,"BEBCS",3144797.86135822,2441593.89425257,106594234.21589,-70.6331964854766,40.3263371086127,7.80760239049468,NA,74.7705225323933,81.1633784450883,19.1521486030496,51.2155783798588,0,0.991138704533959,99.1138704533973,0.75264329023612,23.2231328555889,37.0017045094987,152.169563462882,153.007489192296,1.6339087084465,358.74274277852
"Europe",100,0.08,FALSE,FALSE,250,"BES",2773561.38340085,1107247.93941652,31800559.9956349,-131.584138418131,97.4905228370943,-9.42011578216066,NA,85.5766202837644,52.1253774989087,2.50201811994762,77.8524930425628,0,0.249813231554781,24.9813231554781,1.472501178,98.0784497237889,NA,89.9692921409809,Inf,0,211.424031218349
"Europe",100,0.08,FALSE,FALSE,250,"BECCS",1053311.15881881,817439.950574419,26113493.2011624,-92.0412465601252,99.8318018297684,28.7438707932037,500.194639896245,64.0285067495576,66.2237383946958,3.31118691973479,74.6202760124343,75.6459196647513,1.64194420044964,164.194420044963,1.3743344328,84.3505717398614,NA,159.932776001111,133.83606565118,1.03658093462729,268.607929679724
"Europe",100,0.08,FALSE,FALSE,250,"BEBCS",885880.506285725,707.772177688118,3195.55474634011,-127.740477993468,25.508593880267,-68.0756302829844,NA,157.641280267171,81.1633784450883,19.1521486030496,88.6621920400759,0,0.748070976571515,74.8070976571516,0.75264329023612,29.994625878867,16.1003652692167,229.693609259125,252.904151691531,1.17241956290717,358.74274277852
"India",100,0.08,FALSE,FALSE,250,"BES",1869845.94993402,1822828.92247257,89662775.3116916,-44.5116752865737,64.7961638677798,39.0453134661763,NA,49.2438147831491,52.1253774989087,2.50201811994762,49.2453666122536,0,0.845956446470133,84.5956446470133,1.472501178,58.3224310502699,NA,70.5417175775666,122.816797969906,0,211.424031218349
"India",100,0.08,FALSE,FALSE,250,"BECCS",761695.471595086,761695.471595086,49418606.9875252,3.52138030926346,159.168993345068,86.4264141407671,596.84878354954,42.2509916785741,66.2237383946958,3.31118691973479,45.3876487517861,90.4052502512209,2.3739303402507,237.39303402507,1.3743344328,54.3612044331343,NA,149.40164447391,86.4938575294303,1.49869339662291,268.607929679724
"India",100,0.08,FALSE,FALSE,250,"BEBCS",278017.74979751,275795.674168287,20585931.8230917,-5.00046463312967,63.8170214300847,39.643005480359,NA,56.6145693372367,81.1633784450883,19.1521486030496,56.3654924871997,0,1.05521486376222,105.521486376222,0.75264329023612,29.7140015190155,61.0885371204595,127.009014303295,148.646253621859,2.00630570072039,358.74274277852
"US",150,0.08,FALSE,FALSE,250,"BES",1148.06747967886,NA,NA,-62.4434444897057,-56.9972928936363,-60.4345798961998,NA,406.164412434896,52.1253774989087,2.50201811994762,160.984661865234,0,0.514232767692606,77.1349151538909,1.472501178,78.042562434,NA,146.425728349462,419.304701794333,0,211.424031218349
"US",150,0.08,FALSE,FALSE,250,"BECCS",3644420.25515404,3112048.51189115,12972018.9301737,-94.780936421892,218.813676806663,66.7436859788614,787.001451702613,212.061754893085,66.2237383946958,3.31118691973479,131.869263233963,109.593104043569,2.06739486279009,310.109229418513,1.3743344328,67.6317491523139,NA,226.289384279163,151.970323594403,1.3051735244887,268.607929679724
"US",150,0.08,FALSE,FALSE,250,"BEBCS",467873.059143027,63647.1012586118,111631.940740301,-103.525884481986,33.2280068995737,-28.2324850245514,NA,319.927836396529,81.1633784450883,19.1521486030496,148.049175459479,0,0.947028299517233,142.054244927585,0.75264329023612,34.9003577873311,43.1776147681494,272.62195837167,265.332048250093,1.51074140248529,358.74274277852
"China",150,0.08,FALSE,FALSE,250,"BES",46383.8447560918,44763.2846675845,4914803.93488772,-36.2361700189367,40.8437407455929,25.1220738513874,NA,41.6403547089301,52.1253774989087,2.50201811994762,46.2460532063395,0,0.564584479084501,84.6876718626753,1.472501178,41.3078508139079,NA,68.5048340417666,178.762844419118,0,211.424031218349
"China",150,0.08,FALSE,FALSE,250,"BECCS",1358042.60337697,1358042.60337697,125754072.47777,26.8494610858331,234.932714755711,130.921258549021,829.834112008655,33.3829246983602,66.2237383946958,3.31118691973479,45.007438704754,121.647861503795,2.11149365444854,316.72404816728,1.3743344328,50.3874359047255,NA,171.857897092615,111.863623424951,1.33301367073771,268.607929679724
"China",150,0.08,FALSE,FALSE,250,"BEBCS",3622156.0632287,3609993.63572154,123604448.452201,-24.5526631893661,86.9216535002551,51.332543478316,NA,79.676568921475,81.1633784450883,19.1521486030496,51.951485338221,0,1.00877799280066,151.316698920099,0.75264329023612,22.9560523712215,29.3268045733469,163.34458754617,151.153521892467,1.61549590779999,358.74274277852
"Europe",150,0.08,FALSE,FALSE,250,"BES",652100.101513235,558777.277669811,16174341.1087943,-131.675772427997,163.516927992574,34.3228485493009,NA,96.3076155038199,52.1253774989087,2.50201811994762,79.4621423255736,0,0.459649130522811,68.9473695784222,1.472501178,99.4650169152981,NA,91.0624316963568,Inf,0,211.424031218349
"Europe",150,0.08,FALSE,FALSE,250,"BECCS",2314525.97974962,2151952.80576094,60157477.8471044,-132.044351357007,181.352141593838,66.7724887582155,942.005536238554,76.1891614158103,66.2237383946958,3.31118691973479,76.4443742123697,130.335696815284,1.71453688457679,257.180532686517,1.3743344328,85.9069524137834,NA,201.053680783604,160.687626321094,1.08240964935403,268.607929679724
"Europe",150,0.08,FALSE,FALSE,250,"BEBCS",1746126.96724243,624707.41730251,15827621.0468081,-89.2254519744305,96.5593827240427,-13.7196575657053,NA,121.42279978598,81.1633784450883,19.1521486030496,83.229419967896,0,0.763368731773644,114.505309766047,0.75264329023612,40.5678775012636,14.7521021830154,224.266723722557,241.893253329129,1.22608665772761,358.74274277852
"India",150,0.08,FALSE,FALSE,250,"BES",153767.034932385,153646.763907191,4302282.62956705,-3.95286536498122,100.729592832827,64.5769624508533,NA,72.8679130103373,52.1253774989087,2.50201811994762,63.7329841543477,0,0.843594036647417,126.539105497113,1.472501178,56.3982367269458,NA,80.3804992088122,140.404530806498,0,211.424031218349
"India",150,0.08,FALSE,FALSE,250,"BECCS",2434113.18154904,2434113.18154904,132202628.178483,45.4963873198992,277.955813912378,149.076582473125,994.751320478241,44.8066655115115,66.2237383946958,3.31118691973479,46.5182588103844,145.529899524492,2.3736747728674,356.051215930109,1.3743344328,54.6084501923263,NA,190.334373793117,110.204814729621,1.4985320535779,268.607929679724
"India",150,0.08,FALSE,FALSE,250,"BEBCS",321678.95484523,321678.95484523,23478859.8466926,38.9430553362001,116.787773890135,84.7736339269495,NA,60.5837094916176,81.1633784450883,19.1521486030496,59.4262104650007,0,1.06333916162796,159.500874244194,0.75264329023612,29.4300070890123,55.584490106882,138.388594912711,150.391539256118,1.99182698504998,358.74274277852
"US",200,0.08,FALSE,FALSE,250,"BES",NA,NA,NA,NA,NA,NA,NA,NA,52.1253774989087,2.50201811994762,NA,0,NA,NA,1.472501178,NA,NA,NA,NA,0,211.424031218349
"US",200,0.08,FALSE,FALSE,250,"BECCS",4087989.19700873,4069044.7352584,14697770.1073441,-13.5454851953818,347.601406147813,157.360995997193,883.629712662959,223.544144817363,66.2237383946958,3.31118691973479,133.591621722605,119.005597099157,2.061469085291,412.293817058201,1.3743344328,67.1993230751828,NA,234.391379891354,157.875490087801,1.30143250334029,268.607929679724
"US",200,0.08,FALSE,FALSE,250,"BEBCS",25452.1847678997,13534.0665891322,2462.9697614158,-62.1818728826359,8.45957658702861,-3.88669820420992,NA,416.554852600098,81.1633784450883,19.1521486030496,162.543227890015,0,0.956644650166629,191.328930033326,0.75264329023612,34.5786405805991,33.0644861200179,305.316305611445,275.419717769782,1.45858834794443,358.74274277852
"China",200,0.08,FALSE,FALSE,250,"BES",5516.60859819158,5422.54798867986,157026.532683174,-9.59620118508792,64.0791010044247,38.8241674823882,NA,119.445405798138,52.1253774989087,2.50201811994762,57.9168108697208,0,0.556803973975581,111.360794795116,1.472501178,40.0075791758491,NA,76.4306393570689,202.410533716867,0,211.424031218349
"China",200,0.08,FALSE,FALSE,250,"BECCS",2832443.21483425,2832443.21483425,192276509.369941,60.2246319737741,340.55404572418,181.676205808549,1377.73126202918,45.5174776498167,66.2237383946958,3.31118691973479,46.8276216474724,172.097538521175,2.11028019915339,422.056039830677,1.3743344328,48.0802514609465,NA,209.890750459759,136.709058728905,1.33224760047563,268.607929679724
"China",200,0.08,FALSE,FALSE,250,"BEBCS",2188622.68792904,2188622.68792904,61877450.9387277,28.0849930742115,137.245393805093,96.2770030141807,NA,95.5358829708687,81.1633784450883,19.1521486030496,54.3303824456303,0,1.00451499263547,200.902998527096,0.75264329023612,21.3111643843696,28.7087495964825,167.326489893741,154.098978022738,1.61582260117499,358.74274277852
"Europe",200,0.08,FALSE,FALSE,250,"BES",153105.27590121,151121.062430499,2079521.20678604,-118.210198901687,224.883566897444,130.718665956271,NA,110.885427303252,52.1253774989087,2.50201811994762,81.6488140954878,0,0.862632453248564,172.526490649713,1.472501178,94.4683850208999,NA,92.5474368037103,385.003470329555,0,211.424031218349
"Europe",200,0.08,FALSE,FALSE,250,"BECCS",3176792.73384383,3140390.76706949,85317417.3134999,-104.862863987537,274.287656807411,131.123397837817,1234.57982797383,81.4421139040593,66.2237383946958,3.31118691973479,77.2323170856067,155.36732541045,1.73756161584344,347.512323168686,1.3743344328,85.7456424796283,NA,219.840644751173,173.569033832189,1.09694546454762,268.607929679724
"Europe",200,0.08,FALSE,FALSE,250,"BEBCS",1382855.03876035,1172229.34007149,19644810.4797171,-51.6596090645386,152.94854545435,25.0745989469378,NA,127.25852837671,81.1633784450883,19.1521486030496,84.1047792565057,0,0.759900893891544,151.980178778309,0.75264329023612,40.6119430399334,16.9027834333406,222.572266363724,244.663604590127,1.23286879206131,358.74274277852
"India",200,0.08,FALSE,FALSE,250,"BES",10421.7534959865,10421.7534959865,19851.4476161473,41.200017127412,122.492664920228,81.6285214038843,NA,133.990506555616,52.1253774989087,2.50201811994762,87.1954831998373,0,0.837481777292889,167.496355458578,1.472501178,55.9550447640001,NA,96.3142718916681,169.424592372388,0,211.424031218349
"India",200,0.08,FALSE,FALSE,250,"BECCS",2800291.68534253,2800291.68534253,159054601.126833,94.9055806828861,396.742634479688,256.045685322005,1135.92234988029,46.4262088289959,66.2237383946958,3.31118691973479,47.9369113276008,155.671760328372,2.37351281853566,474.702563707131,1.3743344328,54.4867185852787,NA,198.746091527311,115.086341557023,1.49842980968159,268.607929679724
"India",200,0.08,FALSE,FALSE,250,"BEBCS",98845.732488153,98845.732488153,909494.806602848,38.6737339777044,149.416619549833,109.596665136388,NA,86.4630600793317,81.1633784450883,19.1521486030496,72.5635830597778,0,1.15720745196014,231.441490392028,0.75264329023612,28.6184626050177,22.4158222472587,199.913145858848,149.48180539113,1.84030000803027,358.74274277852
"US",0,0.15,FALSE,FALSE,250,"BES",4113441.38177661,NA,NA,-197.78489020693,-98.5455100688964,-155.485580338982,NA,224.883876708497,89.3722245620168,4.28986677897681,133.792581506275,0,0.512612562756849,0,1.472501178,71.9690925082879,NA,154.468245082292,515.436169562836,0,211.424031218349
"US",0,0.15,FALSE,FALSE,250,"BECCS",NA,NA,NA,NA,NA,NA,NA,NA,113.544747359785,5.67723736798925,NA,NA,NA,NA,1.3743344328,NA,NA,NA,NA,NA,268.607929679724
"US",0,0.15,FALSE,FALSE,250,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,132.576014453012,20.1831186695239,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,358.74274277852
"China",0,0.15,FALSE,FALSE,250,"BES",5026582.51136114,NA,NA,-169.047092195056,-72.6403268016438,-96.4734453552613,NA,67.1768448276458,89.3722245620168,4.28986677897681,50.076526724147,0,0.56203083007263,0,1.472501178,47.2651727098972,NA,97.6152822236599,255.917314843703,0,211.424031218349
"China",0,0.15,FALSE,FALSE,250,"BECCS",NA,NA,NA,NA,NA,NA,NA,NA,113.544747359785,5.67723736798925,NA,NA,NA,NA,1.3743344328,NA,NA,NA,NA,NA,268.607929679724
"China",0,0.15,FALSE,FALSE,250,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,132.576014453012,20.1831186695239,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,358.74274277852
"Europe",0,0.15,FALSE,FALSE,250,"BES",4712753.04850539,NA,NA,-179.294049500749,-34.6579707015908,-84.4051711335675,NA,94.8873465023941,89.3722245620168,4.28986677897681,79.2491019753589,0,0.163525135681225,0,1.472501178,88.5060221827986,NA,117.426862470295,Inf,0,211.424031218349
"Europe",0,0.15,FALSE,FALSE,250,"BECCS",NA,NA,NA,NA,NA,NA,NA,NA,113.544747359785,5.67723736798925,NA,NA,NA,NA,1.3743344328,NA,NA,NA,NA,NA,268.607929679724
"Europe",0,0.15,FALSE,FALSE,250,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,132.576014453012,20.1831186695239,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,358.74274277852
"India",0,0.15,FALSE,FALSE,250,"BES",2909559.17132664,NA,NA,-164.663990851896,-59.0619531139396,-84.3472279695334,NA,48.1938748390872,89.3722245620168,4.28986677897681,48.9689172914366,0,0.84606144046454,0,1.472501178,58.2837806628931,NA,96.8630862667,168.615220765383,0,211.424031218349
"India",0,0.15,FALSE,FALSE,250,"BECCS",NA,NA,NA,NA,NA,NA,NA,NA,113.544747359785,5.67723736798925,NA,NA,NA,NA,1.3743344328,NA,NA,NA,NA,NA,268.607929679724
"India",0,0.15,FALSE,FALSE,250,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,132.576014453012,20.1831186695239,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,358.74274277852
"US",50,0.15,FALSE,FALSE,250,"BES",3972626.71979091,NA,NA,-187.234387084869,-74.122565318796,-130.092026516825,NA,226.254266323716,89.3722245620168,4.28986677897681,133.998139948558,0,0.514482575716517,25.7241287858259,1.472501178,71.8440759869011,NA,154.607843233624,514.818862508724,0,211.424031218349
"US",50,0.15,FALSE,FALSE,250,"BECCS",140814.661985737,NA,NA,-157.124680895961,-88.5309627408683,-116.51239246742,98.5376364888372,186.235185803594,113.544747359785,5.67723736798925,127.995277870539,40.3557013643672,2.01197336575276,100.598668287638,1.3743344328,70.4619032076229,NA,209.245258722648,143.41997468237,1.27018520565199,268.607929679724
"US",50,0.15,FALSE,FALSE,250,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,132.576014453012,20.1831186695239,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,358.74274277852
"China",50,0.15,FALSE,FALSE,250,"BES",4966387.47410575,NA,NA,-142.770833947755,-44.2892439522158,-68.5923583975313,NA,67.6637771919039,89.3722245620168,4.28986677897681,50.1495665787858,0,0.561982136836204,28.0991068418099,1.472501178,47.1201926804539,NA,97.6648848017288,256.070289740533,0,211.424031218349
"China",50,0.15,FALSE,FALSE,250,"BECCS",60195.0372555654,NA,NA,-59.5925156744322,-26.539566599764,-42.5988966538278,101.696282322764,25.7708319943046,113.544747359785,5.67723736798925,43.8656247991457,40.7445985040529,2.11225486371894,105.612743185947,1.3743344328,55.6205681911985,NA,148.313396773226,96.5000722546128,1.33349423214579,268.607929679724
"China",50,0.15,FALSE,FALSE,250,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,132.576014453012,20.1831186695239,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,358.74274277852
"Europe",50,0.15,FALSE,FALSE,250,"BES",4638940.10704147,NA,NA,-179.995625497094,-7.57057804052297,-76.4563776003039,NA,95.6876931427945,89.3722245620168,4.28986677897681,79.3691539714183,0,0.165492379685376,8.27461898426885,1.472501178,88.3002487278565,NA,117.508391774212,Inf,0,211.424031218349
"Europe",50,0.15,FALSE,FALSE,250,"BECCS",73812.9414638161,NA,NA,-75.688108697484,-31.9265822230267,-56.016412272271,98.3062044670016,46.3756575012611,113.544747359785,5.67723736798925,71.9723486251893,40.3199327264682,1.62502246085209,81.2511230426046,1.3743344328,94.2467307645557,NA,168.455552414383,142.470020044503,1.0258980182147,268.607929679724
"Europe",50,0.15,FALSE,FALSE,250,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,132.576014453012,20.1831186695239,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,358.74274277852
"India",50,0.15,FALSE,FALSE,250,"BES",2879948.66430251,NA,NA,-124.105180930303,-16.6502424841485,-42.1354479023558,NA,48.3340490538196,89.3722245620168,4.28986677897681,49.0260521856588,0,0.846047423043067,42.3023711521533,1.472501178,58.2503244721396,NA,96.9018875220577,168.685734254837,0,211.424031218349
"India",50,0.15,FALSE,FALSE,250,"BECCS",29610.5070241291,NA,NA,-38.0719286321414,-9.89771157541941,-24.7783123840852,87.3876796741875,33.6758311703741,113.544747359785,5.67723736798925,43.0513746755561,38.8766395206765,2.37478785630152,118.739392815076,1.3743344328,57.6322937248455,NA,146.361754550669,84.7027260894668,1.49923475776611,268.607929679724
"India",50,0.15,FALSE,FALSE,250,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,132.576014453012,20.1831186695239,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,358.74274277852
"US",100,0.15,FALSE,FALSE,250,"BES",2509476.01011104,NA,NA,-176.683883962807,-49.6996205686957,-111.24807725228,NA,247.753033040812,89.3722245620168,4.28986677897681,137.222954956122,0,0.467922338440702,46.7922338440702,1.472501178,72.8447352007619,NA,156.797868651427,565.445482729825,0,211.424031218349
